# Predictions obtained from DiagISM 
# Date execution time: 2022-06-05 14:15:01 UTC 
# Predicted physical parameter: Metallicity [None]
# The score of the predictions was: 0.907 
# Model: Eight FIR lines 
id,per_16th,median,per_84th,mean,std
0,-0.8854698484186364,0.01381235222837196,0.787997097569473,-0.04602712734109519,0.7964709232438323
1,-0.9013955234715498,-0.40909901649713165,-0.020428136155151072,-0.4408932156872648,0.43260753727317924
2,-0.9860046513445618,-0.5137252338148869,0.05531830265260843,-0.4809923348971791,0.571548759484107
3,-1.3456555381493753,-0.8014917616210189,-0.10022864753897731,-0.7561145752795106,0.6476698752156282
4,-1.5584758496016393,-1.297039675999937,-1.0707910054777434,-1.298258214765595,0.2858012050997644
5,-1.613850573184172,-1.327110331295366,-1.123332584382903,-1.3563410809527232,0.3003682778997119
6,-1.6544047155274508,-1.3513970384723288,-1.1659926259312818,-1.4044939152088414,0.26981718186653586
7,-1.5606675039996336,-0.968157855064975,-0.5193378511093266,-1.0108644696041393,0.5488678699966439
8,-1.8427130698461383,-1.2759321053324997,-0.7711607477023902,-1.3071376068769989,0.6034373732320966
9,-1.5413234379840135,-0.3176352433831746,0.7324905972771525,-0.3855205433979612,1.003935882017834
10,-0.5708771592486179,-0.11738404538248465,0.1348924932499975,-0.1745067941854332,0.37088002408008064
11,-0.9198935442676847,-0.4503659977503795,0.22850542467686963,-0.3837958052378144,0.6133690441721135
12,-1.3126515551598172,-0.7318951627894261,-0.024019851604999844,-0.6813337330417728,0.6748070978425699
13,-1.577208662436673,-1.2290403490103314,-0.8670512500875581,-1.1986306343625124,0.449084841888954
14,-1.673817528947701,-1.3576379396366764,-1.072332748997906,-1.3722258062966803,0.3531034803400798
15,-1.6585083618765426,-1.362120388246925,-1.160087666221081,-1.4044426503807808,0.266208699424507
16,-1.38135775634867,-0.7951278439884886,-0.10206002910224106,-0.7721485575861521,0.6862876089178624
17,-1.7514118376854086,-1.2072593519611279,-0.6922204292355708,-1.2115543521850332,0.5911589900616077
18,-1.6328535833354305,-1.061195395789229,-0.589260926689668,-1.110472273280427,0.5527144957835284
19,-1.3247117133374433,-0.25843359580365655,0.7453820535591155,-0.279046934464136,0.9339078727252637
20,-1.0006129755673168,-0.5190376177999049,-0.05588827424888391,-0.5159335229316708,0.44849989202609214
21,-1.024245849144803,-0.6783000191594638,-0.1956711976398984,-0.626423964390156,0.48939665368513274
22,-1.3559887680125566,-0.9862328003211621,-0.3377275126308942,-0.8801378258758437,0.5859329463158672
23,-1.5682062138141113,-1.2904348058204747,-1.0631489145734503,-1.30655797646253,0.27360765265327597
24,-1.6354703095043663,-1.3176282521462568,-1.0880893123975333,-1.339911143615504,0.34771388647981677
25,-1.6005291373993005,-1.3393101321174805,-1.171836576516383,-1.3818757166758118,0.22960103248978234
26,-1.6504707783343682,-1.1385911337539079,-0.6088147625077116,-1.1309936323462495,0.6021012846972148
27,-1.7175050011108919,-1.0573950402400296,-0.5186474214520603,-1.0924403097548052,0.6178217178345371
28,-1.732807191112655,-1.1667260754506699,-0.619596549831958,-1.1709222026370638,0.581419916976752
29,-1.2916327502846645,-0.020013723673017736,0.9769805745363049,-0.07751717961642535,1.050046863610935
30,-0.5271391867338228,-0.11205447879317038,0.15082161733042676,-0.1594048478663823,0.3695448816153652
31,-0.9375858800757719,-0.520217287449279,0.14060084659847114,-0.45295205670407007,0.5788142259681927
32,-1.349491623542957,-0.7698873852554207,-0.11885240707011038,-0.7465173819946218,0.6634526517456741
33,-1.5858392971680877,-1.1853704312012834,-0.7348559455681449,-1.1378346768561045,0.5325613653002967
34,-1.6745761884269101,-1.3675923884102326,-1.1574487714218487,-1.402215284910938,0.2921669810808582
35,-1.7523383461834672,-1.1681418295984136,-0.6796669669518499,-1.2094228040297617,0.5953109770291862
36,-1.769726357654188,-1.2937320737407403,-0.7643776674520046,-1.2828413688462388,0.5710218409115575
37,-1.1985260186407891,-0.22270032844774462,0.7424348643234352,-0.22803714803285602,0.8593146024088927
38,-0.7525765126994046,-0.20134925283123778,0.11977313893157536,-0.27291398968564134,0.42062206474066227
39,-0.975661752543418,-0.5471082249455115,0.03856118625104808,-0.5031314008323355,0.5457119833379821
40,-1.3563068293907896,-0.8265849683060167,-0.13704497985242065,-0.7834668427573497,0.6404871062401071
41,-1.6302253455297562,-1.0142581084544777,-0.32943526472178625,-0.9879342396887162,0.6748566383667517
42,-1.6297117021705907,-1.3262489016762165,-1.1102277827563276,-1.3395590208223094,0.35496621701407965
43,-1.6672198312756523,-1.3818786964887517,-1.1852399948898489,-1.4132281027437694,0.252933238722445
44,-1.2828175258818935,-0.7332640742620812,-0.10353185138798296,-0.7044961156252079,0.6258580867418474
45,-1.5689041900655873,-1.1855556698916097,-0.8320751806171187,-1.199282459051667,0.4712704569337983
46,-1.6614322476866807,-0.9995669160925045,-0.5170553587720782,-1.053206998749943,0.5982319883888404
47,-1.7572281587530305,-1.2504766193750438,-0.6751544702474422,-1.2112902630553475,0.5913358653219589
48,-1.4104133212674161,-0.32328694453128454,0.6943461850742964,-0.35236731874963034,0.9427164500198575
49,-0.884089704013167,-0.37359611244469065,-0.006312186782579758,-0.4144637935321151,0.42149726664175236
50,-0.9171313529944937,-0.4888195348809925,0.10953370624284446,-0.4326997841096411,0.5782975405041284
51,-1.3071581874709528,-0.7540777193151925,0.020271177643226602,-0.6844611422740624,0.6863667725153659
52,-1.5534984965172898,-1.2167862985593012,-0.8663120671396995,-1.1773265855068324,0.49051189730654654
53,-1.6643950868465849,-1.362862429750967,-1.135366104690466,-1.3813040040755362,0.30933322143843994
