z,Lum_CII_158,Lum_OIII_88
0.0,7.026372562002762,7.458887074906358
0.3010299956639812,7.002395399306286,7.278272727686907
0.47712125471966244,8.045424860928728,8.699256007747069
0.6020599913279624,7.528342735007548,8.215027587369724
0.6989700043360189,7.298352110661412,7.12799497387274
0.7781512503836436,7.2153109264434026,7.204250344254418
0.8450980400142568,7.115713746973886,6.690564957149752
0.7781512503836436,8.439891611604903,9.275726314297387
0.8450980400142568,8.083115032902313,8.61486325148473
0.0,6.62905146721696,5.371497971403524
0.3010299956639812,7.475667313749361,7.9397257349101835
0.47712125471966244,7.685497589326022,8.612233662000659
0.6020599913279624,7.729272800492008,8.640950249194285
0.6989700043360189,7.298370338755765,7.58579914673718
0.7781512503836436,7.574552863800152,7.71300825680605
0.8450980400142568,7.187699447679995,6.684806212811319
0.6020599913279624,7.713656488208831,8.472948227339602
0.7781512503836436,7.951267226398353,8.457434043081216
0.8450980400142568,8.381720112697193,9.228680437618797
0.0,6.491806730336987,5.08007577270108
0.3010299956639812,7.058425881797841,7.128054637726206
0.47712125471966244,7.346923755962905,7.906933067086622
0.6020599913279624,7.176803704626383,7.774340022246886
0.6989700043360189,7.331949277435608,7.0339399106321325
0.7781512503836436,7.1009026786894,7.146154797377701
0.8450980400142568,7.119888337378045,6.311677505537765
0.6989700043360189,7.794574796210703,8.238837837578052
0.7781512503836436,8.172035505036472,9.004345003204806
0.8450980400142568,8.152760993208092,9.012198194966375
0.0,5.698443563548191,4.576230657574689
0.3010299956639812,7.480949229911739,7.9710330634683135
0.47712125471966244,7.609239859969696,8.353006855314758
0.6020599913279624,7.628889609536395,8.44480742233118
0.6989700043360189,7.390231089360388,7.816356334682222
0.8450980400142568,7.137742275923755,7.083072591291833
0.7781512503836436,8.017805244778385,8.520948535336649
0.8450980400142568,7.947562629528023,8.573040551084514
0.0,6.4292289363578545,6.879561924088889
0.3010299956639812,7.523355978869376,7.826243594815055
0.47712125471966244,7.664086157573739,8.25526029048074
0.6020599913279624,7.572896502378345,8.231280842156563
0.6989700043360189,7.831509193663092,8.661595517694984
0.7781512503836436,7.105485046497043,7.161697028072999
0.8450980400142568,7.270200652435084,7.04897154809663
0.6020599913279624,8.216594590987118,9.066393322517833
0.6989700043360189,7.780203268636452,8.029234451187131
0.7781512503836436,8.277012771085593,9.172874856998172
0.8450980400142568,7.8385145263167235,8.733880672607404
0.0,6.337562847907922,6.208322520533646
0.3010299956639812,7.147143349207931,7.430428982197626
0.47712125471966244,7.767920195481562,8.573980422539561
0.6020599913279624,7.415694650341242,8.254419318161036
0.6989700043360189,6.973977475239316,7.184212895053241
0.7781512503836436,7.381225531457817,7.445781910539722
0.8450980400142568,7.053819875927478,6.538014658546822
0.6989700043360189,8.22356548363331,8.810560982039826
0.7781512503836436,7.838594186072092,8.758556594308763
0.8450980400142568,8.616444062985765,9.892960125755591
0.0,6.947437111934608,6.9593257241446675
0.3010299956639812,7.516219346185762,7.849378795927334
0.47712125471966244,7.757857792199043,8.55635450063718
0.6020599913279624,7.13024089776829,6.970868471113463
0.6989700043360189,7.5914754727799085,8.302374239119887
0.7781512503836436,7.428290535691036,7.725761640148024
0.8450980400142568,7.043125781244729,7.195267151744279
0.47712125471966244,8.258827563019025,9.108010683066222
0.6989700043360189,7.90880209792659,7.666269495386926
0.7781512503836436,8.131845734471904,8.996578475448198
0.8450980400142568,8.162872750738186,9.174330587041615
0.0,7.376181231780838,6.608869972311977
0.3010299956639812,6.95512676831107,6.720491189118258
0.47712125471966244,7.4843473904460005,8.291118634341995
0.6020599913279624,7.432286435113739,8.232284223759814
0.6989700043360189,7.2510014480045655,6.9041051897823085
0.8450980400142568,6.903948765373563,6.75246376937052
0.7781512503836436,8.176122002398552,8.8353607356776
0.8450980400142568,7.830614392817932,7.564539467903356
0.0,7.068432231574927,7.242399797729049
0.3010299956639812,7.373710435875055,7.7676407303158195
0.47712125471966244,7.121855499066308,7.653310351802423
0.6020599913279624,7.514087457002961,8.449000524645246
0.6989700043360189,7.491113657039118,7.703663147474064
0.7781512503836436,6.996352698754524,6.961107190218031
0.8450980400142568,6.832552540114292,6.9428070624469695
0.47712125471966244,8.149407665355112,8.986792300789727
0.6989700043360189,8.082314906192162,8.748316653468486
0.8450980400142568,7.608743728776298,7.357676793429409
0.0,5.810881660834118,4.414811504854804
0.3010299956639812,6.867361382859546,6.62206846202441
0.47712125471966244,7.649373318687876,8.346419332600355
0.6020599913279624,7.251259681836809,7.6853320663212505
0.6989700043360189,7.305754411608489,7.479817364088318
0.7781512503836436,6.943282887633931,7.038064596177167
0.0,7.168684250739375,6.950556299934228
0.47712125471966244,7.763489941633731,8.565026034468106
0.6020599913279624,7.694823804745266,8.122315447856682
0.7781512503836436,7.590121265500634,7.2910081943687866
0.8450980400142568,8.316379881080929,9.33677828438449
0.0,6.7126033103817155,7.113869961668735
0.3010299956639812,6.721784742711711,6.894240018556007
0.47712125471966244,7.685406293085365,8.452826071711312
0.6020599913279624,7.313208673773761,8.131842590132537
0.6989700043360189,7.164664911464687,7.347587152716861
0.7781512503836436,7.510479332987958,7.582612154096948
0.8450980400142568,7.905633215017222,8.695558065654547
0.0,6.461089922537297,6.104429012544378
0.3010299956639812,7.540680639637879,7.7602400642901515
0.47712125471966244,7.162795225661422,7.8299827342278165
0.6020599913279624,7.518322973500084,7.932320740118794
0.6989700043360189,7.243388839648691,7.655256686453074
0.7781512503836436,7.313800501444296,7.097145254357843
0.8450980400142568,7.7931914527753605,8.71978882451756
0.7781512503836436,8.680173063062748,9.935160297422197
0.8450980400142568,7.930252824006082,7.63375824687718
0.0,7.431663821746613,7.718299926099183
0.3010299956639812,7.444617961633123,6.410497239911359
0.47712125471966244,7.857311916400397,8.673769660325625
0.6020599913279624,7.189120619454839,7.6617460817128125
0.6989700043360189,7.18030221167693,7.530111417457623
0.7781512503836436,7.143847308412931,7.092973236986055
