z,Lum_OI_63,Lum_CII_158,Lum_NII_205
0.7781512503836436,8.315666756203436,8.277012771085593,7.356067385727874
0.8450980400142568,8.24748057820415,7.8385145263167235,6.690687200478328
0.0,6.002750691746069,6.337562847907922,5.262156081691856
0.3010299956639812,7.491125056383309,7.147143349207931,5.7379284798693435
0.47712125471966244,7.667620073597115,7.767920195481562,6.789028111347423
0.6020599913279624,7.70963007799471,7.415694650341242,6.190235372544052
0.6989700043360189,6.931938513701215,6.973977475239316,5.4085137766495786
0.7781512503836436,7.46181933549459,7.381225531457817,5.272583415152302
0.8450980400142568,7.197752169965511,7.053819875927478,4.520467863999796
0.6989700043360189,8.51680068711366,8.22356548363331,7.031431616558635
0.7781512503836436,8.041417734584458,7.838594186072092,6.672456443052604
0.8450980400142568,8.263957963209721,8.616444062985765,7.782911608138754
0.0,6.530661109843252,6.947437111934608,5.942094679609438
0.3010299956639812,7.684406732165834,7.516219346185762,6.374920023510606
0.47712125471966244,7.786478722272676,7.757857792199043,6.782173861816841
0.6020599913279624,7.393578908813108,7.13024089776829,5.463216319924862
0.6989700043360189,7.689060903792201,7.5914754727799085,6.290384572809032
0.7781512503836436,7.62810573301033,7.428290535691036,5.539754303567137
0.8450980400142568,7.145461361129669,7.043125781244729,5.052875209828949
0.47712125471966244,8.306963277765016,8.258827563019025,7.167307699334375
0.6989700043360189,8.173111001507657,7.90880209792659,5.910581047164169
0.7781512503836436,8.40542550567707,8.131845734471904,6.956787173094324
0.8450980400142568,8.3069873215176,8.162872750738186,7.106794384990585
0.0,7.272366590642825,7.376181231780838,6.418003686422657
0.3010299956639812,6.780865979900823,6.95512676831107,5.963332821389768
0.47712125471966244,7.5628423599076635,7.4843473904460005,6.425996361001167
0.6020599913279624,7.572572425602141,7.432286435113739,6.101453372505606
0.6989700043360189,7.339039895040405,7.2510014480045655,5.129248367085078
0.8450980400142568,7.0142981634480135,6.903948765373563,4.6059032363060854
0.7781512503836436,8.41911231081575,8.176122002398552,6.996143142419014
0.8450980400142568,8.029273082083924,7.830614392817932,5.453118871498189
0.0,7.039288843524674,7.068432231574927,5.885076592802462
0.3010299956639812,7.59542486975926,7.373710435875055,6.2662811412218336
0.47712125471966244,7.102388539609765,7.121855499066308,5.871183873048985
0.6020599913279624,7.668601498673699,7.514087457002961,6.461903757603296
0.6989700043360189,7.5885637549708855,7.491113657039118,5.730324682904933
0.7781512503836436,7.101198126940133,6.996352698754524,4.916869577847983
0.8450980400142568,6.859277087155308,6.832552540114292,4.716284222443595
0.47712125471966244,8.273353542391714,8.149407665355112,6.997015215510651
0.6989700043360189,8.377625593449036,8.082314906192162,6.90759371469277
0.8450980400142568,7.7124732835528,7.608743728776298,5.021196100502621
0.0,5.2420166869271645,5.810881660834118,4.574779645972622
0.3010299956639812,7.552550477866384,6.867361382859546,5.448496665791186
0.47712125471966244,7.675390620873585,7.649373318687876,6.701124810129982
0.6020599913279624,7.407252205320866,7.251259681836809,5.730180445561612
0.6989700043360189,7.336808494398942,7.305754411608489,5.636816686796702
0.7781512503836436,6.97696642260405,6.943282887633931,4.998377290120219
0.0,6.604921549694968,7.168684250739375,6.261702855688293
0.47712125471966244,7.873430457648053,7.763489941633731,6.549605301070563
0.6020599913279624,7.976704662856708,7.694823804745266,6.402453869132486
0.7781512503836436,7.853559748975487,7.590121265500634,5.4777351462070945
0.8450980400142568,8.526211858350663,8.316379881080929,7.305017009391048
0.0,6.208704079511362,6.7126033103817155,5.680906812231425
0.3010299956639812,6.325473750569489,6.721784742711711,5.755056793099587
0.47712125471966244,7.6981904239884456,7.685406293085365,6.775866779101984
0.6020599913279624,7.406650588297689,7.313208673773761,6.125336885644577
0.6989700043360189,7.207886244392154,7.164664911464687,5.564944081257051
0.7781512503836436,7.678257034030965,7.510479332987958,5.407822946575697
0.8450980400142568,8.20580464802597,7.905633215017222,6.6953862900070105
0.0,6.131171705078094,6.461089922537297,5.506499548010897
0.3010299956639812,7.786896451799517,7.540680639637879,6.356388905434677
0.47712125471966244,7.345298372091559,7.162795225661422,6.016638103464655
0.6020599913279624,7.722308699238371,7.518322973500084,5.790766113682577
0.6989700043360189,7.473291523705582,7.243388839648691,5.854230763077804
0.7781512503836436,7.443404817158517,7.313800501444296,4.954530462235731
0.8450980400142568,7.353585636023735,7.7931914527753605,6.961800272913713
0.7781512503836436,8.330013527332989,8.680173063062748,7.836586307129318
0.8450980400142568,8.09750632207287,7.930252824006082,5.538738969327018
0.0,7.429215792073761,7.431663821746613,6.247824395196703
0.3010299956639812,6.656100399572183,7.444617961633123,6.607715115106986
0.47712125471966244,7.926848975940311,7.857311916400397,6.871960245390441
0.6020599913279624,7.259944164698802,7.189120619454839,5.658239216448033
0.6989700043360189,7.354593081549381,7.18030221167693,5.598959885287768
0.7781512503836436,7.288151829552412,7.143847308412931,4.938469178849504
0.8450980400142568,6.9516427031965256,6.819749228327618,4.476789729686442
0.8450980400142568,7.907781425774222,7.847853611485154,5.8339787989974505
0.0,5.919242721414662,6.37117833488897,5.359028122406421
0.3010299956639812,7.796459133686822,7.573007093186608,6.431218567517549
0.47712125471966244,7.469592765696914,7.512715475299013,6.55568308572024
0.6020599913279624,7.614471974063141,7.443760505413439,6.238854966477635
0.6989700043360189,7.497613042580589,7.321035851580545,5.809746309253193
0.7781512503836436,7.207806872445818,7.119749959564432,4.997886498596342
0.8450980400142568,7.28413560293429,7.12720037795045,4.918595326087246
0.6989700043360189,8.161319395674635,7.841953774017367,6.864823230001123
0.7781512503836436,8.245480230126455,7.941588381621667,6.345229431945449
0.8450980400142568,8.056984752958027,7.774694566993489,6.555230074364923
0.0,6.490996761448016,6.687054477925119,5.601349623623259
0.3010299956639812,6.612906731065332,6.713158090912707,5.628546350952451
0.47712125471966244,7.544161773296504,7.5328996609585985,6.46036744491726
0.6020599913279624,7.674649846429397,7.5101809470534455,6.54473810196331
0.6989700043360189,7.163861476128129,7.125209532894514,5.563877192300331
0.7781512503836436,8.306779579163745,8.268712629914983,7.3518203056800875
0.8450980400142568,8.211664702358041,8.038892571515506,6.882123823100998
0.0,6.409764855811101,6.785283802963186,5.67159273285075
0.3010299956639812,7.6290383017308665,7.376026238712935,6.202380755187368
0.47712125471966244,7.432797194547745,7.371248795629204,6.274623879088882
0.6020599913279624,7.435967466706968,7.303067815175941,6.0895460460354975
0.6989700043360189,7.34686124135156,7.190782779886346,5.2609539102131695
0.7781512503836436,7.298688458928729,7.122238529176666,4.753513750067841
0.6989700043360189,8.319535122223908,8.165407086724747,7.0592192588369
0.7781512503836436,8.382171108694502,8.27994187781638,7.370940787214114
0.8450980400142568,8.112747037365398,7.797547010577988,6.284050096169201
0.0,7.546492428144454,7.606101882122113,6.487428358263569
0.3010299956639812,7.198144276315387,7.029493679093194,5.759746203451297
0.47712125471966244,6.848399713360478,7.008986498923359,5.936150576785157
0.6020599913279624,6.797763885313713,6.94761941131696,5.395384895779596
0.6989700043360189,7.6740211653257004,7.522639395372713,6.156753537164345
0.7781512503836436,7.052155233334932,7.08454431092921,5.445381610290664
0.8450980400142568,7.260141542185064,7.15526609341806,4.135375837301823
0.6989700043360189,8.439841626087688,8.489015197569346,7.599006444878589
0.8450980400142568,8.109248777057122,7.882380343482378,5.935401513229954
0.0,6.612339913042212,6.8491114040478465,5.784485866431579
0.3010299956639812,7.6954561058422914,7.543348272736532,6.417685187640806
0.47712125471966244,7.441421285372552,7.480035517519106,6.469058865793132
0.6020599913279624,7.584168592837182,7.382936274556901,6.3396138745551385
0.6989700043360189,7.162603914998676,7.170788785086623,5.571846462006864
0.7781512503836436,7.211874013749527,7.165190549690182,4.911904448168798
0.8450980400142568,7.079274652686992,7.021424053006814,4.650423038501101
0.7781512503836436,8.336036848003484,8.532662317198271,7.693384786639413
0.8450980400142568,8.344122961611149,8.226477042017892,7.0473548643421
0.0,6.985237360288996,7.14418222722842,5.9493534064037625
0.3010299956639812,7.603985039891434,7.405027768713473,6.191051336391929
0.47712125471966244,7.16254141933415,7.200642930441673,5.93392649517678
0.6020599913279624,7.034370386816062,7.040554084066218,5.443984789894293
0.6989700043360189,6.849660845860472,6.776209478144322,5.052818718890048
0.7781512503836436,7.437239907264909,7.1609266444584385,6.112647444291975
0.7781512503836436,8.319975120289728,8.29431468037107,7.322475265458088
0.8450980400142568,8.47260626435152,8.087428316570113,6.8265695369533645
0.0,5.481304750252098,5.81238453293437,4.732427225462029
0.3010299956639812,6.8496190661423295,6.645927289805911,5.596060235159529
0.47712125471966244,7.1951472128664555,7.1162680705389425,5.837707406790072
0.6020599913279624,6.760658881533508,6.718413510028552,5.020625119773492
0.6989700043360189,7.2761107676097145,7.143459110122451,5.7087507049115445
0.7781512503836436,7.006393460813389,6.969474263121324,4.805298244895106
0.8450980400142568,7.077373311437318,6.95586063205286,4.298463208536144
0.6020599913279624,7.826466359486467,7.610374806542597,6.2302539293056975
0.7781512503836436,8.399006990749522,8.205429155332615,7.170120089206991
0.8450980400142568,8.441640349819833,8.129262393028327,6.973143162740176
0.0,6.780144398668209,6.870499586349957,5.746722269870387
0.3010299956639812,7.492717095405456,7.349827729396963,6.141589821148009
0.47712125471966244,7.01497343455355,7.078870932066205,5.936299116850376
0.6020599913279624,7.334366903448708,7.1241987547142624,5.91052127164877
0.6989700043360189,7.006663586158716,7.0549087917680975,5.521874863674361
0.7781512503836436,6.964276082254112,6.831615109119446,4.991958374093081
0.8450980400142568,7.211124524741731,7.071099236629649,5.342604751280096
0.6020599913279624,8.173764092625992,7.898790516454235,6.7135023521212505
0.7781512503836436,8.288586713211378,8.51554609612461,7.643362679930729
0.8450980400142568,8.175875302289253,8.049844082582988,7.055848197386139
0.0,6.370140657127257,6.503902985180291,5.34928188418642
0.3010299956639812,5.0606899061412065,6.0939198418764065,5.216167337523859
0.47712125471966244,7.479931099378836,7.326518903250961,6.1260239379486645
0.6020599913279624,7.353570920892902,7.243616356239229,5.100983406452384
0.6989700043360189,7.444469320810987,7.294911258770733,5.32077118612134
0.7781512503836436,7.426598615931909,7.316268347159691,5.159612883840156
0.47712125471966244,7.857317566852073,7.591372952366392,6.120123266822795
0.7781512503836436,8.255351787031023,7.928729096299908,6.967378414781722
0.8450980400142568,7.9810884422894866,7.7831212605037745,6.417676244428069
0.0,6.748561166280337,6.977705419848908,5.852398274438824
0.3010299956639812,7.459595371420433,7.298984699738492,6.051701795375291
0.47712125471966244,7.223952688874224,7.257778721670444,6.116351208661971
0.6020599913279624,6.817108254734167,6.715705359602867,4.539199663761032
0.6989700043360189,6.85883835020236,6.836214488404326,5.021970719764659
0.7781512503836436,7.201343772684123,7.1239921256035785,5.123584235388577
0.8450980400142568,6.942415003100558,6.824839553096922,4.044464480778145
0.8450980400142568,8.386730264346642,8.186129606221112,6.968035547508187
0.0,4.827607409025368,5.759450196207963,4.791029926707405
0.3010299956639812,7.2999644258593595,7.193200063524125,5.9811847536772165
0.47712125471966244,7.304567040167359,7.251582057589705,6.019449185308405
0.6020599913279624,7.310445442681198,7.1304707721249105,5.9460078546715645
0.6989700043360189,7.5209952423497715,7.4095929496166,5.494296065972779
0.7781512503836436,7.085519461452708,6.877935771652032,4.581671101546736
0.8450980400142568,7.127972296984231,7.020100092990469,4.753041811206112
0.6020599913279624,8.186403607037438,7.931776886492062,6.8835960935934395
0.7781512503836436,8.454469537870555,8.151729908602048,7.093400357585587
0.8450980400142568,8.228323048773193,8.252556676789025,7.273851150018354
0.0,7.195296162463,7.197269770423672,6.065720785871247
0.3010299956639812,7.284515730932567,7.12028964174314,5.959231101617924
0.47712125471966244,7.566862700680763,7.432014920683827,6.390736216582825
0.6020599913279624,7.5218342577768045,7.491872151770007,6.497076475554101
0.6989700043360189,7.189997942461187,6.955269614953536,4.756577806053341
0.7781512503836436,7.178176647390633,7.074934145243247,5.307409759985794
0.8450980400142568,6.761497038660745,6.708564422307816,4.412516320803512
0.0,4.291941596640241,5.797762954863689,4.911486136208741
0.8450980400142568,8.032994653847027,7.75700478501958,5.591725154133235
0.0,6.74453155023828,7.040917695292312,5.893038981207539
0.3010299956639812,7.260200247471502,7.178352304673259,6.027391612501081
0.47712125471966244,7.1247201081311,7.0765314795694305,5.67473340698984
0.6020599913279624,7.123237758369156,7.16428432711667,5.967293244046798
0.6989700043360189,6.996497109252322,6.774093704257719,4.308207879239494
0.7781512503836436,7.082148145275103,7.007178373208244,5.068805450845512
0.6020599913279624,8.057706630751285,7.743995834383128,6.7366306507508975
0.8450980400142568,7.840018605750249,7.779228572129516,5.7554556205751
0.0,6.912674178476507,6.9213081082785886,5.66505766907494
0.3010299956639812,7.436793660132813,7.22175329184391,5.9991657029204415
0.47712125471966244,7.296596322633292,7.318477607950447,6.2727290207407345
0.6020599913279624,6.868934489511604,6.8274075008528845,5.225740326973133
0.6989700043360189,7.139355771794601,7.079948997550869,5.503998336421012
0.7781512503836436,7.298204743272692,7.138691439583326,4.870327800314056
0.8450980400142568,7.0972291769266205,6.89766998635666,4.414674090553456
0.0,5.759287724135623,7.381701836779666,6.545762039394922
0.7781512503836436,7.679682009939748,7.519044962867076,5.450810258801332
0.8450980400142568,8.213307943879212,8.023432013075542,6.0172688012933575
0.0,7.123987496715108,7.130934420135219,5.937567926967901
0.3010299956639812,7.060621217685871,6.880056633293794,5.727955747520842
0.47712125471966244,7.208286957790878,7.245267363988947,6.154848095733334
0.6020599913279624,7.2756912985414735,7.1419547373410985,5.971178084709752
0.6989700043360189,7.1311618375600885,7.092450853565792,5.481081707720171
0.7781512503836436,8.217938577944807,7.778501109027891,6.624456280542475
0.8450980400142568,8.018627842903705,7.596983814802517,6.312795846456029
0.0,5.67573353064823,6.415721677940801,5.448219067617211
0.3010299956639812,7.497305001649145,7.329109448480772,6.113620530599075
0.47712125471966244,7.632319625629024,7.608596638996009,6.655747067636434
0.6020599913279624,7.337867766138425,7.257092377252771,5.70096759309377
0.6989700043360189,7.467461992793312,7.095341977902342,5.904981479696773
0.7781512503836436,7.630395909442406,7.334427948394204,5.01051031507897
0.8450980400142568,7.004304058878181,6.897058942125337,4.441400697280404
0.6020599913279624,7.861547754206997,7.615946870529884,6.320901225619817
0.8450980400142568,7.9826778973693635,7.769497319499598,5.367561153643705
0.0,6.804044375751196,7.00867672068724,5.95416696096528
0.3010299956639812,7.506902509424823,7.349269952368372,6.1476728880972775
0.47712125471966244,6.390983959258141,6.557879741411807,5.41683978445178
0.6020599913279624,7.516724215428677,7.368129015069129,6.434842859534476
0.6989700043360189,7.067249615462005,6.944491646519082,5.436481565052401
0.7781512503836436,6.91365439585114,6.8536672995768395,4.527514041123881
0.8450980400142568,6.836501994371615,6.787979629241284,4.696272644101012
0.3010299956639812,7.617739307727794,7.349081409430559,6.141920810758149
0.7781512503836436,8.368207992946326,8.436816062044592,7.589363019995758
0.8450980400142568,8.128235779090627,7.852124837674393,6.548561387287059
0.0,6.904437878247568,7.123650489467045,5.9764515205420246
0.3010299956639812,6.520005823564717,6.682512840633602,5.631080844499627
0.47712125471966244,7.28631863227308,7.2304882515407485,5.770540659303843
0.6020599913279624,7.352675571193033,7.244315622546138,5.909944696218914
0.6989700043360189,7.147916141510357,7.149225913162729,5.17376552091986
0.3010299956639812,7.605470970208275,7.56686376819851,6.475774458364192
0.6989700043360189,8.110778900579502,7.942104322044486,5.970484053386569
0.8450980400142568,8.164627605055736,7.956662710812292,6.852420321342657
0.0,7.366036735402714,7.399821141832749,6.306019629340988
0.3010299956639812,7.37514499414141,7.228455362915132,6.033316117028153
0.47712125471966244,6.745300236743486,7.04732220106005,6.001248832538898
0.6020599913279624,7.409646596489807,7.164223054955603,5.893752572083003
0.6989700043360189,7.0525571092692605,6.944516917547834,4.7650269942422305
0.7781512503836436,7.021899833801362,6.972556794637199,5.221329033134098
0.7781512503836436,8.012781452189522,7.871463870852949,6.935060434396014
0.0,6.737970189852008,6.812134184800853,5.529769317776783
0.3010299956639812,7.62756410156953,7.550351422702329,6.573499847196236
0.47712125471966244,6.093885400533294,6.457414322479155,5.388925775491761
0.6020599913279624,7.278610056912201,7.089219906116897,5.853446063164111
0.6989700043360189,7.013545877833503,6.990020889743079,4.48290339666849
0.7781512503836436,7.273612101360904,7.142271484855146,4.743984953302088
0.3010299956639812,7.933980645465319,7.808205547949395,6.8609158510013915
0.7781512503836436,7.9771959591413975,7.636029840028199,6.4211571746507925
0.8450980400142568,8.238501693363197,7.972036476433992,5.3736075356770385
0.0,6.528821002618584,6.789080825244315,5.662257884426286
0.3010299956639812,7.242540575807012,7.077178242944281,5.89584258305797
0.47712125471966244,7.3564692832304495,7.272291462127757,6.170202637371948
0.6020599913279624,6.931273135281173,6.8913242445922025,4.881759794101472
0.6989700043360189,7.129236205818053,6.9813022789822305,5.1150065606974495
0.7781512503836436,7.231914333786598,7.034301752284783,4.837039662898396
0.8450980400142568,7.089155204791042,7.075392315276225,4.696681931736036
0.7781512503836436,7.623293353054603,7.579051539228932,5.066845123535041
0.8450980400142568,8.377328114023896,8.096757432401489,6.819115319472656
0.0,6.52302142871554,6.715216342413958,5.532296047651796
0.3010299956639812,7.320141550407334,7.024566614986149,5.774867583665875
0.47712125471966244,6.667511849724919,6.886396728911472,5.826431393694395
0.6020599913279624,6.595391297577419,6.673224412041839,5.23572826368343
0.6989700043360189,7.009199392031255,6.984679489332307,5.4508249444018615
0.7781512503836436,6.953325684084445,6.841026338093923,4.78449181309346
0.8450980400142568,8.154474582377318,7.956994897019178,5.405983357240171
0.0,5.84701291761381,6.74496242327683,5.802972275215793
0.3010299956639812,7.4437906461704655,7.317714638437094,6.185692426429716
0.47712125471966244,7.31750942214737,7.355489645661378,6.378113794640525
0.6020599913279624,6.979681710217054,6.825058845792783,5.500991261719195
0.6989700043360189,6.97464254476647,6.88477237673393,4.918829578982752
0.8450980400142568,7.0800885780639256,6.9880300127542885,4.577612776102279
0.7781512503836436,8.086252557846656,7.871780984599942,6.245538256709254
0.8450980400142568,8.312768849789348,8.29631060986151,7.203511713444332
0.0,7.152338379571118,7.199344523195229,6.066283945572996
0.3010299956639812,7.244069186190275,7.140142180529015,6.03642593963854
0.47712125471966244,6.854782009545893,6.9198390760047515,5.869351885102033
0.6020599913279624,6.90190684034024,6.8878475547218905,5.41727143627923
0.6989700043360189,7.391274894085917,7.2130524667136475,5.058043728473863
0.7781512503836436,6.781362858286913,6.727027489805502,4.382807097725279
0.8450980400142568,6.794936113171775,6.82036382358517,4.28809295099825
0.47712125471966244,7.816272195911639,7.642590242169317,6.499225823867851
0.8450980400142568,8.152908656547723,7.931190034103529,6.019738846404057
0.0,6.915544608889502,7.006717162643796,5.7157775844293015
0.3010299956639812,7.544665852247554,7.369865890577501,6.083479620459633
0.47712125471966244,7.268007796771295,7.227748311322879,6.008454701469956
0.6020599913279624,7.2000672279994555,7.184380891496167,5.589188383988132
0.6989700043360189,7.023032539498753,6.914709714443135,4.5114444544473695
0.8450980400142568,6.875049528793083,6.733318560016719,4.356943491974961
0.7781512503836436,8.212052263817661,8.06493707053257,7.1707456661042634
0.8450980400142568,8.212987501647792,8.057810886757212,6.89142713566604
0.0,6.4242233391521815,6.635646725639532,5.470064139347805
0.3010299956639812,7.25564034265967,7.080803907452668,5.887093211172915
0.47712125471966244,7.065409360806567,7.149525331182394,6.075144349719138
0.6020599913279624,6.983512886765105,6.926599371296927,5.34679594624505
0.6989700043360189,6.918044160768474,6.846633744055783,4.956364575833797
0.7781512503836436,6.675761328989787,6.547561126951256,4.49679001484707
0.8450980400142568,8.203469231924805,7.919914673034772,6.848210733579743
0.0,7.310323673194557,7.29586267115534,6.146204946713677
0.3010299956639812,7.135803987497106,6.780178551172292,5.511305589472218
0.47712125471966244,7.110365187495285,7.140605262572438,5.822470774546363
0.6020599913279624,7.133901885265844,7.053743266636911,5.5609599917874215
0.6989700043360189,7.178118383454267,7.140526250460532,5.02577580392575
0.8450980400142568,6.807708588892024,6.664369435479252,4.267497717527625
0.7781512503836436,7.678392568800151,7.452652761994096,5.7066488539217595
0.8450980400142568,8.00907458828064,7.776015855175452,6.081778696803391
0.0,7.105192669520508,7.126001117215539,5.839889624530334
0.3010299956639812,7.500383320633092,7.388935318961599,6.227272488555013
0.47712125471966244,7.50825424856581,7.428801249607659,6.182954540784624
0.6020599913279624,6.897120432945993,6.938937947127325,5.6290566454718585
0.6989700043360189,6.704918590412356,6.588761343935758,4.797881517354491
0.7781512503836436,6.664358348539056,6.475095371405506,4.285500872445615
0.8450980400142568,7.009049857973403,6.865027655764153,4.13818978741675
0.8450980400142568,8.067839674476518,7.765607287618968,6.69320536586565
0.0,7.002035624571111,7.04411392799744,5.828878134895365
0.3010299956639812,7.184688800142109,7.147469685796184,6.068071146740059
0.47712125471966244,7.392783474982926,7.312145633733224,6.2462761622437855
0.6020599913279624,6.955701961454671,6.996155265961321,5.44272066870426
0.6989700043360189,7.020289929252025,6.902112580850953,5.30641929190804
0.7781512503836436,7.000783070691337,6.945767511771681,4.728131104465528
0.7781512503836436,8.122345021136345,7.8540789698347275,6.468445719005977
0.8450980400142568,8.25780302650386,8.040209925215267,6.941751350827361
0.0,6.617755736986908,6.668336819807515,5.5334067575068175
0.3010299956639812,7.38518621610733,7.260141194555705,6.108827831983296
0.47712125471966244,7.249182161624412,7.240233063830442,6.1355957020368255
0.6020599913279624,6.901591394735443,6.873503516252645,5.402975396141483
0.6989700043360189,6.491266172253989,6.6031631459396545,4.683525468318053
0.8450980400142568,8.065951679767,7.990773154830475,5.924414220824354
0.0,5.324491078319324,6.078163659409879,5.03428711368964
0.3010299956639812,7.166753647131982,7.007716995383587,5.809165683972159
0.47712125471966244,6.99041420035274,7.124564860372641,6.127609724744549
0.6020599913279624,7.086146886027934,7.055691161340007,5.836260510135159
0.6989700043360189,7.131438295037335,7.031544884584919,5.018367221931912
0.7781512503836436,6.866907408487219,6.722909047557483,4.815527067137104
0.47712125471966244,7.875996940414187,7.751944584873383,6.724995724396878
0.8450980400142568,7.544369383944028,7.373016663792787,5.2560609038036175
0.0,6.618904570139245,6.846400659228987,5.607152878605271
0.3010299956639812,7.2962656572857325,7.175345461455727,5.977701480695558
0.47712125471966244,6.970788851453536,7.0618033087950405,5.988988139875494
0.6020599913279624,6.972031230840494,6.781470166570138,5.131543856162472
0.6989700043360189,7.235533935067399,7.087979038264356,5.080586260216579
0.47712125471966244,7.585916819514982,7.409480316868003,5.914294125895736
0.8450980400142568,8.285315029981945,8.03979023598535,6.969320621927475
0.0,6.5553077360451395,6.763625371192004,5.608279733340679
0.3010299956639812,6.262083351026533,6.3345571078001095,5.234017363650908
0.47712125471966244,7.201005554840972,7.1389122999905466,5.970014201544149
0.6020599913279624,7.044625542164912,7.012677934227742,5.748004407504186
0.7781512503836436,6.5993159152350245,6.572642083728261,4.838645265135616
0.6989700043360189,7.7832101412346315,7.481457021965688,5.765125329748961
0.7781512503836436,8.467873298994334,8.256875984540702,7.269232896565386
0.8450980400142568,7.953412227988847,7.716600499610945,6.103304575009623
0.0,6.399178290445101,6.694678170848768,5.566949661168623
0.3010299956639812,7.6914355410733934,7.45440646161632,6.194865072412254
0.47712125471966244,7.383814502102178,7.347018484771135,6.3432023831173
0.6020599913279624,6.801416539445223,6.841535711217443,5.312180846155329
0.6989700043360189,6.965112122396461,6.851999689911375,4.5833678116546634
0.7781512503836436,6.993768788563185,6.914375974835809,4.615984777066694
0.8450980400142568,6.815395177155906,6.697011894757582,4.179794008772001
0.3010299956639812,7.348389254992754,7.262653418850536,6.105381484437531
0.7781512503836436,8.326367499352642,8.078535407932353,7.012682187346321
0.8450980400142568,8.085609600181947,7.897392493017202,6.765376254672371
0.0,6.1937047641678795,6.567739198529327,5.642207402832711
0.3010299956639812,7.384390452085221,7.09345817495085,5.810569900052711
0.47712125471966244,7.5046481204058875,7.414602119768666,6.371970047902028
0.6020599913279624,6.604249482399116,6.70068440465109,5.260920000949618
0.6989700043360189,6.712845957146363,6.649111193674581,4.542745343945729
0.7781512503836436,6.570440972981847,6.648897554350543,4.6671276692034755
0.8450980400142568,7.923460279683265,7.65597920768494,5.671885025234698
0.0,7.078176075265801,7.057483300239232,5.7842093570343485
0.3010299956639812,7.163650124095402,7.12276670974136,5.975194663749508
0.47712125471966244,6.812100208038368,6.907193717632135,5.723419083493947
0.6020599913279624,7.1333892526000815,7.153231495936387,5.5322973681771295
0.6989700043360189,6.977097506888747,6.852749129730124,5.343079033977802
0.8450980400142568,6.805366274276578,6.69367177780785,4.230419278462634
0.7781512503836436,8.14803126476713,7.978152782772828,7.0968012821044235
0.8450980400142568,7.646230861431759,7.406375116517409,5.261778118415664
0.0,7.131666859765157,7.181699685380512,6.021259203270818
0.3010299956639812,7.692274759313579,7.471661586195775,6.29664520853788
