z,Lum_NIII_57,Lum_OIII_52
0.7781512503836436,6.315066343515018,6.872399395090566
0.0,6.580096201823254,6.851519056478238
0.47712125471966244,8.006828442011782,8.446751330997095
0.6020599913279624,7.693605439722431,8.000856064233911
0.7781512503836436,6.614948700469835,7.122019553147233
0.8450980400142568,8.796939850416209,9.223823018411709
0.0,6.616389732757854,7.018443041593968
0.3010299956639812,6.332913612342778,6.774223690667024
0.47712125471966244,8.074902261994856,8.379311167125868
0.6020599913279624,7.507098751895328,7.991540065482304
0.6989700043360189,6.675632006787199,7.185431652064657
0.7781512503836436,6.864239272184125,7.416558418967359
0.8450980400142568,8.157286538021628,8.580384063193403
0.0,5.949727093630192,6.060577391858623
0.3010299956639812,7.325096060723124,7.67936487830022
0.47712125471966244,7.277097108108011,7.708606854408623
0.6020599913279624,7.236120838368763,7.771723130468631
0.6989700043360189,7.06457769158146,7.523451851888435
0.7781512503836436,6.353279801086301,6.9290534852192405
0.8450980400142568,8.298727435594913,8.63677177862617
0.7781512503836436,9.38790702540853,9.825238447273783
0.8450980400142568,6.935011077067377,7.4687657526681015
0.0,7.31297626883271,7.639305129239171
0.3010299956639812,6.064166232787202,6.275363254545116
0.47712125471966244,8.206852012698905,8.57911273530589
0.6020599913279624,6.9904257435160675,7.502345661231138
0.6989700043360189,6.861740527542238,7.371910992962812
0.7781512503836436,6.35602353015103,6.925123570328197
0.8450980400142568,5.901419060747174,6.494481585568083
0.8450980400142568,7.307908838196249,7.836576926611752
0.0,6.281134145510807,6.649342943258797
0.3010299956639812,7.572742623149584,7.928164912780991
0.47712125471966244,7.765272925059903,8.077292901801972
0.6020599913279624,7.757370317142561,8.24170412411054
0.6989700043360189,7.078806348916865,7.574419513067406
0.7781512503836436,6.365066892182249,6.946049897527149
0.8450980400142568,6.371477481748382,6.934491526979261
0.6989700043360189,8.114618371181082,8.36639970663709
0.7781512503836436,7.597664785511217,8.067728547309109
0.8450980400142568,8.082004350711848,8.512041534575456
0.0,6.301966689632229,6.754705971174921
0.3010299956639812,6.159876087732196,6.565924811866511
0.47712125471966244,7.703022507494446,8.120159644971622
0.6020599913279624,7.8394717048084654,8.179552857230892
0.6989700043360189,6.671972957668281,7.189414281486279
0.7781512503836436,8.739942166764171,9.080222601119182
0.8450980400142568,8.322969808816476,8.732030802966952
0.0,6.054188227962921,6.374674350442582
0.3010299956639812,7.0798647954420515,7.4986088334633045
0.47712125471966244,7.606773491663727,8.025880089300937
0.6020599913279624,7.50907613449256,7.982188275787835
0.6989700043360189,6.471014947202639,7.00654380545448
0.7781512503836436,6.130004680747649,6.701396133358637
0.6989700043360189,8.21674419620865,8.50476838412461
0.7781512503836436,8.642038962580104,8.95174884138735
0.8450980400142568,7.8380991721636635,8.338725839097037
0.0,7.558061310257316,7.828210353372898
0.3010299956639812,6.852709863825325,7.299973634049434
0.47712125471966244,7.264815824257785,7.737953467441087
0.6020599913279624,6.651271735460292,7.179967343305948
0.6989700043360189,7.578053278668379,8.070179899069641
0.7781512503836436,6.900957429518883,7.432684286176636
0.8450980400142568,5.383842348415967,5.9756229140627255
0.6989700043360189,9.011914787405903,9.405165105047166
0.8450980400142568,7.383855333483277,7.9002345457922445
0.0,6.350352783251025,6.594488773335526
0.3010299956639812,7.590628582836502,7.9611545909890955
0.47712125471966244,7.742707225403445,8.15094513333046
0.6020599913279624,7.821531991819446,8.259244367587549
0.6989700043360189,6.760681372357812,7.27153170514339
0.7781512503836436,6.254017150653587,6.8247927728424695
0.8450980400142568,6.216879489408152,6.815945363669918
0.7781512503836436,8.98613703117797,9.288447501954668
0.8450980400142568,8.576993994073975,9.075394922993244
0.0,6.809757389097943,7.075746550450086
0.3010299956639812,7.241707326354661,7.6606567481534
0.47712125471966244,7.235824139380519,7.724877399894714
0.6020599913279624,6.779292903186542,7.30649827474545
0.6989700043360189,6.19703413676928,6.7446168131095225
0.7781512503836436,7.374292368583459,7.732982972478871
0.7781512503836436,8.703924779788817,9.097690871826076
0.8450980400142568,8.290492476784689,8.714609000165902
0.0,3.9621033382619117,4.295916359479504
0.3010299956639812,6.441866310130899,6.705097162405449
0.47712125471966244,7.094797545214492,7.583856712727745
0.6020599913279624,5.827094786372219,6.336750949153673
0.6989700043360189,7.020801675383693,7.520289528115235
0.7781512503836436,6.082803773740628,6.644871564851261
0.8450980400142568,5.672144985679334,6.2665441736697005
0.6020599913279624,7.669438663678385,8.145750600510844
0.7781512503836436,8.476567872628692,8.847990221143801
0.8450980400142568,8.371742729968375,8.79046977226622
0.0,6.883397890468844,7.251771758925862
0.3010299956639812,7.001346022761593,7.4339446301751275
0.47712125471966244,7.242175048419221,7.728672538962911
0.6020599913279624,7.319892915307503,7.789340692428076
0.6989700043360189,6.7298746241788265,7.2365019155838795
0.7781512503836436,6.407971265864343,6.971892514162345
0.8450980400142568,6.89834288169118,7.4430458959670425
0.6020599913279624,8.205346286668968,8.654336197933091
0.7781512503836436,9.174218954356867,9.60365604667608
0.8450980400142568,8.363750412106608,8.652292810230977
0.0,6.47473137197144,6.848321809545464
0.3010299956639812,5.201378828757767,5.5136317534765755
0.47712125471966244,7.509894006752802,7.99028844680444
0.6020599913279624,6.509271363595903,7.07101479692041
0.6989700043360189,6.577945236606359,7.118505340983828
0.7781512503836436,6.601421004097939,7.176981388176237
0.47712125471966244,7.503915425805772,7.988249505324107
0.7781512503836436,8.268866864306474,8.536447140635829
0.8450980400142568,7.917792068470064,8.376496645481222
0.0,6.503388953020039,6.914696262579786
0.3010299956639812,7.021210426419164,7.421044034310151
0.47712125471966244,7.392451358859643,7.8376212686173234
0.6020599913279624,5.367378410149332,5.9280610067215145
0.6989700043360189,5.957951508818956,6.470042420108712
0.7781512503836436,6.555928714663629,7.1274166107326415
0.8450980400142568,5.0513030380073225,5.613115158701974
0.8450980400142568,8.516786147789542,8.989589618829925
0.0,3.8506146905059357,4.162962078682438
0.3010299956639812,6.842064213586212,7.295328841789297
0.47712125471966244,7.305668710250973,7.776913174081158
0.6020599913279624,7.22216371798323,7.679980513376055
0.6989700043360189,6.769855353203647,7.294552098463598
0.7781512503836436,5.873588167736847,6.435855660341734
0.8450980400142568,6.330350308137518,6.905708310404265
0.6020599913279624,8.062144636822987,8.346686919468082
0.7781512503836436,8.538912754484771,8.98404920449938
0.8450980400142568,8.565381273856234,8.840502198821943
0.0,7.2350380163471195,7.554053726488882
0.3010299956639812,6.836480403433915,7.206402410633928
0.47712125471966244,7.671732362461421,8.068641434860341
0.6020599913279624,7.874559268615892,8.230413171886466
0.6989700043360189,5.5621243972362,6.09772913161729
0.7781512503836436,6.725295627284571,7.285537751220411
0.8450980400142568,5.914385623284942,6.495713875069348
0.0,5.127484937486474,5.458895483578891
0.8450980400142568,6.999635727811422,7.44098573734521
0.0,6.823764512845463,7.185025548078359
0.3010299956639812,7.112795313848183,7.546581740034635
0.47712125471966244,6.913044990217513,7.399931383210867
0.6020599913279624,7.34655870605735,7.840277097664979
0.6989700043360189,5.121234840550458,5.630582938710295
0.7781512503836436,6.48305556524779,7.0544184718576215
0.6020599913279624,7.908247714688185,8.193927647445372
0.8450980400142568,7.215304295229448,7.742461183405374
0.0,6.1879055077676846,6.547012019166583
0.3010299956639812,7.132806294453439,7.527989337549585
0.47712125471966244,7.636848023202238,8.081538898580831
0.6020599913279624,6.430397266802579,6.976265898061937
0.6989700043360189,6.741798198786416,7.229899328128478
0.7781512503836436,6.379359267731296,6.975587202505257
0.8450980400142568,5.807681132690368,6.37864586629889
0.0,5.427601629455918,5.661272305991616
0.7781512503836436,6.844056430815959,7.374888840529648
0.8450980400142568,7.538785732447834,8.08959599687184
0.0,6.865207286623014,7.262897137839819
0.3010299956639812,6.877767799527352,7.277757316675996
0.47712125471966244,7.467249214543564,7.916246018264944
0.6020599913279624,7.4467401512349545,7.9238212800077505
0.6989700043360189,6.682702872567644,7.203564843588469
0.7781512503836436,7.809843325517204,8.069735838330223
0.8450980400142568,7.79172080524788,8.256366848878544
0.0,6.242517080822677,6.545919657212872
0.3010299956639812,7.183497768955859,7.590518864409077
0.47712125471966244,8.074863699313726,8.469193854312818
0.6020599913279624,7.114166081907581,7.633056631892446
0.6989700043360189,7.27963089185674,7.723042169508876
0.7781512503836436,6.430646152137875,6.989011640171979
0.8450980400142568,5.922092980242088,6.494978038422824
0.6020599913279624,7.7125534625101935,8.107971663272082
0.8450980400142568,6.819679629341884,7.382975797938859
0.0,6.744495619595011,6.967094682862599
0.3010299956639812,7.00357897830985,7.395992901726217
0.47712125471966244,6.472468903396308,6.945520309729836
0.6020599913279624,7.6348848372274265,7.889882448502771
0.6989700043360189,6.652463093162026,7.15571382494337
0.7781512503836436,5.878061620897987,6.455916068246367
0.8450980400142568,6.118236277911351,6.682854321319616
0.3010299956639812,7.553989822983422,7.982018179534908
0.7781512503836436,8.888142347961397,9.186565880787835
0.8450980400142568,8.036585409521608,8.521724453069993
0.0,6.932618985858499,7.263084955774793
0.3010299956639812,6.250114155717179,6.717096643239064
0.47712125471966244,7.103196582077069,7.602577128843589
0.6020599913279624,7.3500162122294705,7.860779372567042
0.6989700043360189,6.343310389782878,6.880707349370457
0.3010299956639812,7.752933944611192,8.116438163829578
0.6989700043360189,7.322371797906755,7.854713340361271
0.8450980400142568,8.291701966357829,8.678784364955126
0.0,7.440675910223502,7.719864367218745
0.3010299956639812,7.1209980816620595,7.569946591484091
0.47712125471966244,7.315257775211262,7.799008320863387
0.6020599913279624,7.352659085522087,7.842035977643734
0.6989700043360189,5.683089648946877,6.218295259383096
0.7781512503836436,6.723092019008211,7.282093966115405
0.7781512503836436,8.301524719467018,8.685786760647863
0.0,6.451923976152408,6.882083792317073
0.3010299956639812,7.801416844846843,8.082672903872922
0.47712125471966244,6.527729636958268,7.000080142912357
0.6020599913279624,7.321222514773021,7.821784390033699
0.6989700043360189,5.455352599912169,5.985054089584708
0.7781512503836436,6.0565663786597765,6.624985679025424
0.3010299956639812,8.070939984319573,8.325974118631516
0.7781512503836436,7.85164304902729,8.327356317085675
0.8450980400142568,6.774606468398859,7.334045332002978
0.0,6.759986128968047,7.124098298628659
0.3010299956639812,6.793276878537396,7.182155976796169
0.47712125471966244,7.519035744102926,7.956863956897154
0.6020599913279624,5.974498602577451,6.522884983816946
0.6989700043360189,6.162046583043143,6.714007908700248
0.7781512503836436,6.207761976182714,6.782153864039751
0.8450980400142568,6.175217343290158,6.736043975743249
0.7781512503836436,6.217678262574166,6.71082565759092
0.8450980400142568,8.33516901730825,8.786033114611953
0.0,6.2279649179210015,6.491424057596367
0.3010299956639812,6.330212855922178,6.729058410993042
0.47712125471966244,7.0348875501772845,7.493285548478529
0.6020599913279624,6.540867562276525,7.0798871575396936
0.6989700043360189,6.647641578679175,7.131154976413525
0.7781512503836436,5.993056672095751,6.56380181443371
0.8450980400142568,6.835831930448487,7.412021829801684
0.0,5.9588288288066105,6.328865486301319
0.3010299956639812,7.236153537054982,7.558241230471023
0.47712125471966244,7.597570912139154,7.946228529274068
0.6020599913279624,6.773204876116791,7.296837664463436
0.6989700043360189,5.972519580075422,6.510448935134508
0.8450980400142568,5.988751204843182,6.558752497959246
0.7781512503836436,7.503570831265828,7.961988259473062
0.8450980400142568,8.623939342642375,8.986375990844033
0.0,7.161703565415843,7.4981787843669965
0.3010299956639812,7.107383431115653,7.419869765085654
0.47712125471966244,7.078303851318732,7.524704867962568
0.6020599913279624,6.612088393498389,7.133069075989043
0.6989700043360189,6.262283937675035,6.802577301938079
0.7781512503836436,5.539875429445716,6.118153988111194
0.8450980400142568,5.772034921978105,6.376791712841385
0.47712125471966244,7.973055402950934,8.387666090392068
0.8450980400142568,7.435337000376761,7.972584594236549
0.0,6.302727055760117,6.654327126991804
0.3010299956639812,7.119955495435155,7.582037488617327
0.47712125471966244,7.3925730572128145,7.871833091535904
0.6020599913279624,6.937716416891002,7.478845588313877
0.6989700043360189,5.502213547182604,6.061338713559129
0.8450980400142568,5.800883487969773,6.384221375657975
0.7781512503836436,8.262319243344667,8.502611171559773
0.8450980400142568,8.3053469013577,8.686775123684768
0.0,6.153540194743141,6.633280406969083
0.3010299956639812,7.092823293183171,7.556201381009759
0.47712125471966244,7.472721733954041,7.929593474462347
0.6020599913279624,6.664809697126298,7.192457866304426
0.6989700043360189,5.917848980842048,6.455297782640265
0.7781512503836436,5.648740554376811,6.189064942444722
0.8450980400142568,8.232879271654285,8.654203413587874
0.0,7.347752591744047,7.693452373945983
0.3010299956639812,5.588539144166054,6.047971955286871
0.47712125471966244,7.055067131681779,7.559217359618117
0.6020599913279624,6.923044596643674,7.455511401331943
0.6989700043360189,6.202466834688459,6.747106575011237
0.8450980400142568,5.443904039387386,5.993447382447421
0.7781512503836436,6.937026912571352,7.464088100426951
0.8450980400142568,7.486103210399931,8.011487246674008
0.0,6.840094951848843,7.227557076148628
0.3010299956639812,7.100272895049388,7.5039335267684315
0.47712125471966244,7.572519944315039,8.082420293076892
0.6020599913279624,6.9460189419789815,7.434621003380439
0.6989700043360189,5.312536266060726,5.8017632011833165
0.7781512503836436,5.209430117580788,5.736324040291554
0.8450980400142568,5.456526869358087,6.018626985213308
0.8450980400142568,8.23979738860611,8.684847202964535
0.0,6.942530949162648,7.292136116940163
0.3010299956639812,6.898982184419457,7.27138690279905
0.47712125471966244,7.61769073917573,8.052466583677607
0.6020599913279624,6.721908804149927,7.255753693728973
0.6989700043360189,6.446434817797114,6.95477412001057
0.7781512503836436,6.149574677626705,6.731791835261679
0.7781512503836436,7.941817269872079,8.423306562140063
0.8450980400142568,8.291900014546803,8.641545837045912
0.0,6.337078453978204,6.631393201741243
0.3010299956639812,7.413075623167521,7.858180734050363
0.47712125471966244,7.546324880142042,8.01115239644801
0.6020599913279624,6.679665677062506,7.196609876136178
0.6989700043360189,5.5563265401382225,6.131290999905991
0.8450980400142568,7.4248678995156,7.9862057824991215
0.0,5.88751339627604,6.33653361923346
0.3010299956639812,7.018789505489453,7.47542426608175
0.47712125471966244,7.425413516264501,7.825523476193123
0.6020599913279624,7.250705112105634,7.75442923768653
0.6989700043360189,6.079556741614006,6.588653309218989
0.7781512503836436,6.16695744102271,6.736210375236931
0.47712125471966244,7.784504128260922,7.99621164004339
0.8450980400142568,6.5258850362886935,7.029647591378348
0.0,5.6651298047698955,5.960573005909792
0.3010299956639812,7.007262694541472,7.465638879054304
0.47712125471966244,7.2432362275612405,7.669276744129519
0.6020599913279624,6.316351617505399,6.8580236803869425
0.6989700043360189,6.376004725957728,6.913063376126278
0.47712125471966244,7.3638971341523805,7.867432771083187
0.8450980400142568,8.297069826246974,8.652625898018131
0.0,6.525308272234699,6.907614512322537
0.3010299956639812,5.830543066062514,6.292613337212088
0.47712125471966244,7.3978973064936255,7.8731293998941165
0.6020599913279624,7.138087530248457,7.623648949854642
0.7781512503836436,6.095168919623095,6.622043491762717
0.6989700043360189,6.88283117015818,7.321630102189356
0.7781512503836436,8.663022461695336,9.08583118068883
0.8450980400142568,7.588639242657402,8.081929677552935
0.0,6.621587550161589,7.026675492569461
0.3010299956639812,7.37919132694964,7.794359722234972
0.47712125471966244,7.545476194735344,7.900045059821163
0.6020599913279624,6.504827394097279,7.047375573978568
0.6989700043360189,5.628117860708115,6.179865994545941
0.7781512503836436,5.890010483435184,6.437155722275821
0.8450980400142568,5.577262080933293,6.162836034718609
0.3010299956639812,6.993043821630647,7.417427235343453
0.7781512503836436,8.305765290280583,8.59093571649886
0.8450980400142568,8.289249633910407,8.748859694531014
0.0,4.22919697794324,4.485363504193369
0.3010299956639812,6.497733910111207,6.90372233708582
0.47712125471966244,7.803011355095968,8.236339178708956
0.6020599913279624,6.287998101170723,6.807657600986923
0.6989700043360189,5.385783808028681,5.952456076329517
0.7781512503836436,6.0462028335201214,6.634115954152422
0.8450980400142568,7.175664992405908,7.724125596364578
0.0,6.763085143156961,7.165749906219977
0.3010299956639812,6.950259537048814,7.366464024919573
0.47712125471966244,6.957661509348596,7.444531988908947
0.6020599913279624,6.874056189635859,7.428125247263473
0.6989700043360189,6.563199729708398,7.0601724883093375
0.8450980400142568,5.510123047180871,6.06812655800913
0.7781512503836436,8.369589453168983,8.668047813186057
0.8450980400142568,6.86336032030922,7.380991426252987
0.0,7.091911596056548,7.446140216932555
0.3010299956639812,7.4096500912498815,7.76760145503603
0.47712125471966244,7.520464259852206,7.795147291086799
0.6020599913279624,6.3675088428469,6.892144805579134
0.6989700043360189,6.01900547127989,6.56610475104732
0.8450980400142568,5.889726142899565,6.4663734253176886
0.8450980400142568,8.143044321084954,8.553390738386094
0.0,6.4286381119276585,6.852235241993059
0.3010299956639812,6.58876692829815,7.001448681993021
0.47712125471966244,7.031505790646721,7.504441234130973
0.6020599913279624,6.824525230861659,7.331317401554808
0.6989700043360189,5.535672913083119,6.069400158487723
0.7781512503836436,5.889873177465548,6.4555737257413615
0.8450980400142568,5.81493304349394,6.38949232753321
0.8450980400142568,6.954986921054537,7.4637062723364975
0.0,4.359680008872795,4.6682553865334055
0.3010299956639812,7.121303154798917,7.477550454241909
0.47712125471966244,7.148532085564722,7.6289939670860845
0.6020599913279624,6.833583217171122,7.358901826149965
0.6989700043360189,5.415186397569305,5.9731034940664305
0.7781512503836436,5.483092202046384,6.034620716224839
0.7781512503836436,7.70344481197713,8.122051436113747
0.8450980400142568,7.759573584119958,8.252961709635853
0.0,6.027883627737242,6.474592784684741
0.3010299956639812,6.821038595605797,7.146125512446578
0.47712125471966244,7.22356382525814,7.686416257235068
0.6020599913279624,7.248807987295038,7.737086175819839
0.6989700043360189,5.2844267561877,5.799170885444053
0.7781512503836436,5.529096730242977,6.089468908953918
0.7781512503836436,6.877217241201444,7.407543948603175
0.8450980400142568,7.839046076793907,8.345507597562197
0.0,5.763393743224365,6.127144303236683
0.3010299956639812,6.992916347002511,7.451592658342695
0.47712125471966244,7.125493339297876,7.5793942935359055
0.6020599913279624,6.564828816251994,7.110443680569571
0.6989700043360189,6.093015009782385,6.625915580727149
0.7781512503836436,6.299113293378294,6.8570676656631235
0.7781512503836436,7.387335815114654,7.861106741844543
0.8450980400142568,6.663253982819751,7.240589428335359
0.0,6.300497479999312,6.741516052308922
0.3010299956639812,7.015190874000534,7.465829574690894
0.47712125471966244,6.423648737497981,6.951923051860871
0.6020599913279624,6.588747344866667,7.0734519019776245
0.6989700043360189,6.594840090991734,7.110729623782335
0.8450980400142568,8.480441942674213,8.922715621902002
0.0,6.639560019644197,6.98423272558729
0.3010299956639812,6.718980138376868,7.176323980360554
0.47712125471966244,7.367050655357924,7.837464082588191
0.6020599913279624,7.004170040424843,7.43646133575855
0.6989700043360189,6.056148471083097,6.5906142927805345
0.6989700043360189,7.829671715841311,8.292532723362545
0.7781512503836436,8.05386526104469,8.514848807548919
0.8450980400142568,7.807509444636095,8.293204132346032
0.0,6.4938836824192725,6.8970487229419914
0.3010299956639812,6.805704260829306,7.213694718182317
0.47712125471966244,6.508496701183738,7.0177615352680105
0.6020599913279624,6.386049125067357,6.937517593531684
0.6989700043360189,4.628329505456072,5.1161663497034455
0.7781512503836436,5.432559288008261,6.031469980746046
0.8450980400142568,5.572248619149831,6.1251728238702565
0.7781512503836436,8.535413104249074,8.956494698408104
0.8450980400142568,7.4594689910275385,7.977908276090501
0.0,6.705671355789095,7.141517240433834
0.3010299956639812,6.2381656675865225,6.690552190411222
0.47712125471966244,7.359258054754141,7.800337759804498
0.6020599913279624,6.999868892435117,7.4983274901166865
0.6989700043360189,6.27561963579814,6.762126358045026
0.7781512503836436,5.591214814464161,6.154997229142607
0.7781512503836436,7.9776347933093295,8.433392726706643
0.8450980400142568,7.589318413688549,8.042407296816057
0.0,6.295094174410094,6.6603892136783465
0.3010299956639812,6.391876810343759,6.867599351903985
0.47712125471966244,7.442993669336125,7.910544674882546
0.6020599913279624,6.627848142737214,7.148662473383998
0.6989700043360189,5.3624189146022125,5.889526301292041
0.7781512503836436,5.9798917564561265,6.557070674323338
0.6989700043360189,7.602414740081601,8.064876391175892
0.7781512503836436,8.338927489089816,8.809807634836174
0.8450980400142568,8.333319258203693,8.789315981944684
0.0,6.231698829898434,6.597925617689925
0.3010299956639812,6.304468432831889,6.862036260932357
0.47712125471966244,6.861213053625776,7.295333698895634
0.6020599913279624,6.926391299264587,7.437370518070707
0.6020599913279624,8.029340160069575,8.47387848736787
0.7781512503836436,8.552784559828945,8.875000113547097
0.8450980400142568,7.039010094528794,7.603685986474903
0.0,6.0746472516350725,6.451638468645615
0.3010299956639812,6.391611400269067,6.857389041691794
0.47712125471966244,7.255596312933879,7.644306723102355
0.6020599913279624,6.907559951851126,7.392122509809336
0.6989700043360189,5.55632884579268,6.043188772065129
0.8450980400142568,5.75235868268215,6.327057946740724
0.7781512503836436,8.382446400963305,8.835271359658364
0.8450980400142568,8.191552711649353,8.598147462743633
0.0,6.65054968960262,7.066882288586999
0.3010299956639812,6.654830096149575,7.068777733219833
0.47712125471966244,7.73864910521016,8.182229376640551
0.6020599913279624,6.749603907815164,7.249145818069271
0.6989700043360189,5.980641497673711,6.510983879459452
0.7781512503836436,5.57013910033475,6.151625258508622
0.7781512503836436,5.924824943515856,6.529052243553255
0.8450980400142568,8.319549574751646,8.727717136223033
0.0,6.253199885410748,6.717257612967806
0.3010299956639812,6.806463689202092,7.20052241039325
0.47712125471966244,7.23182405183284,7.676455451568585
0.6020599913279624,6.613151190384959,7.172979719437911
0.6989700043360189,5.276208882714904,5.791787073414187
0.8450980400142568,5.631100943498606,6.191852021815131
0.8450980400142568,7.917859747135067,8.343158414305766
0.0,6.448463799272174,6.745205849108013
0.3010299956639812,7.129457591531784,7.493843886952575
0.47712125471966244,6.8911272774906855,7.355530342879528
0.6020599913279624,5.646135748719798,6.214678640765836
0.6989700043360189,5.420605797822625,5.881680905390689
0.6989700043360189,6.66222849657597,7.096642007514509
0.7781512503836436,8.067827754162721,8.541909465956584
0.8450980400142568,6.963747611044137,7.466358007753181
0.0,6.497305870648229,6.877508825947124
0.3010299956639812,6.775928604929535,7.184013465685731
0.47712125471966244,7.319366067242972,7.762594018480739
0.6020599913279624,6.54898277308469,7.074963412833953
0.6989700043360189,5.574626146888903,6.144746305549953
0.7781512503836436,5.815415762457415,6.404633751812291
0.7781512503836436,8.65104602408291,9.036038671494767
0.0,6.44527964684981,6.862382044180343
0.3010299956639812,6.702321178409074,7.17921338958321
0.47712125471966244,7.026231209110453,7.501724974391059
0.6020599913279624,5.826194352941082,6.3859709368500095
0.6989700043360189,5.556489834207352,6.125477282894842
0.7781512503836436,8.521920217571234,8.900014709552917
0.8450980400142568,6.666017122130084,7.193191525083183
0.0,6.336309643640401,6.688757486150445
0.3010299956639812,6.890416546816115,7.3222601860914525
0.47712125471966244,6.703515900863555,7.179130903740822
0.6020599913279624,6.955059508600278,7.447206561132355
0.6989700043360189,6.094891936811925,6.637787567009177
0.7781512503836436,5.760204330430759,6.324559205262382
0.6989700043360189,7.655157873629511,8.048883839461437
0.8450980400142568,6.904887718779753,7.465496324083385
0.0,6.473170254008417,6.805937024360463
0.3010299956639812,6.786890643695797,7.264712741453829
0.47712125471966244,6.625289608130189,7.127481846911149
0.6020599913279624,6.558951824355721,7.109348357358885
0.6989700043360189,6.1280389542779785,6.677855891732523
