# Predictions obtained from DiagISM 
# Date execution time: 2022-06-05 12:40:24 UTC 
# Predicted physical parameter: Pressure [dex(K / cm3)]
# The score of the predictions was: 0.821 
# Model: Selected FIR lines. Features: ['Lum_NIII_57', 'Lum_OIII_52', 'log(1+z)'] 
id,per_16th,median,per_84th,mean,std
0,6.5372400597799185,6.6638072236140875,6.910234991033233,6.717075782809761,0.20218032059478416
1,7.026587456955745,7.083504725393762,7.225338456521122,7.125412073908321,0.1362852174047918
2,10.12917631622225,10.564178059711693,10.92910040741837,10.531661031367538,0.3875509701316717
3,9.090336495180749,9.580677129555685,10.091099475556996,9.592927710197113,0.4864990354339016
4,7.89749030356789,8.000312514092748,8.228285835192933,8.055830343693016,0.1818242925953251
5,8.147055193142826,8.332363277986644,8.622712179596945,8.375687273911389,0.23383737131007332
6,8.119669017658564,8.16375687253367,8.24647416116268,8.184291679757601,0.08603023129534924
7,11.88693633713577,12.021058335173361,12.109064281095145,11.996773873716444,0.12111352463765836
8,10.957493711682158,11.32328814516861,11.609661757670201,11.282815204056249,0.3363831862237592
9,5.7601238067121905,5.872448534932481,5.993104419548012,5.876168653530097,0.11689008302452576
10,7.805846245785035,8.150763533017198,8.496891712883453,8.153794519305528,0.3556493739263537
11,9.552229773678443,10.010116783209991,10.432121421348958,9.992292913945592,0.43567910882472255
12,10.190032867942376,10.637653838462736,11.039574965565468,10.614094014450467,0.4244037178506281
13,8.298317863183978,8.625228412065496,9.013681675771473,8.655340076699234,0.3503482179706403
14,8.723101490951393,9.090739843272168,9.506190796602722,9.11280356296337,0.38446011629769683
15,8.112284803078092,8.153871103654328,8.221864957401012,8.169433379823664,0.07442348363547427
16,9.54368694406723,10.014218529060406,10.527271170012902,10.02818122490455,0.47937742396907146
17,10.29765921453739,10.773130430638549,11.17807213457387,10.73910727738115,0.4355892956928018
18,11.937002169950562,12.066560499621604,12.154282608513382,12.044401039719716,0.12208088528578946
19,5.606552806601385,5.708259932722409,5.825858912205519,5.714742889714808,0.10997800177460387
20,6.990106680772556,7.050523674466041,7.157957220198197,7.078306814780268,0.11715619784829934
21,8.1232872647987,8.48438900422004,8.880852972200222,8.506003143162713,0.37908647984374827
22,8.282320431794396,8.635098137454676,9.047087745340862,8.66401085448289,0.3807656957609598
23,7.87171453881931,7.92746910699613,8.086192546236624,7.972494004252533,0.1324821934171712
24,8.104974513583025,8.262969916240614,8.51028791156022,8.309742727604542,0.2144945343697616
25,8.010273805032,8.058395446410632,8.10246240581067,8.056660854314714,0.048750631761529155
26,9.549759221059357,10.055149611269439,10.561631808338028,10.056486645534438,0.4778938861828296
27,11.440100879383701,11.684591561163504,11.872006130568975,11.651671091786257,0.22825874460060513
28,11.581156978451432,11.80528236168392,11.953799402343305,11.770062727545662,0.20182108330469709
29,5.415340709717232,5.510200215244391,5.6146491059653485,5.514965945239019,0.09995972486706772
30,7.818605523301637,8.158976062353045,8.531021715257605,8.175939871514093,0.3562227781982485
31,9.287180037873345,9.741738433262636,10.196110155074775,9.734559645515251,0.4473482551258465
32,9.657234812431444,10.164357983145816,10.66136134918621,10.155677916206187,0.48445107665659487
33,8.700259103654018,9.062439851608357,9.48745929981299,9.089518722261827,0.4033672835873882
34,8.260359786870891,8.407795741509767,8.641424545151258,8.45303643687322,0.20294472558706353
35,11.206000599280578,11.507188373626235,11.71063390480956,11.457556246274448,0.27255702915239455
36,10.839331675527779,11.220458470446989,11.525993670713719,11.185188274741645,0.34139343252554744
37,6.331624758763485,6.402735159371872,6.491881195175221,6.413531053270323,0.08864186275785454
38,7.645970608689909,7.966565232607989,8.341765986864138,7.990433494170466,0.35053775503909185
39,9.095106559465561,9.542210823360948,9.985396068187454,9.542981670358186,0.44895453995281365
40,9.232482522041428,9.709574726825664,10.205739495434429,9.720436060413652,0.46464333168184485
41,10.931717859091027,11.29138775111629,11.559296782842019,11.243878447048067,0.32705178328972667
42,8.107315768216194,8.247195687221275,8.502076461124526,8.30020479007931,0.2127848317325287
43,8.238126071828114,8.364732413009051,8.60267050685961,8.413807510905809,0.18910113388538108
44,10.953446122330693,11.273845760193826,11.53246551001678,11.235764727350622,0.3061621646489158
45,9.628734492874473,10.113708693190492,10.59343615448108,10.106935562094046,0.4660307744157708
46,11.790073304808892,11.956169752336992,12.057328082316067,11.923726795075893,0.14653692220604575
47,11.270770078908336,11.569407464285298,11.793370383723648,11.528713385475328,0.27441878008145376
48,6.20841241149277,6.330385587213456,6.463257262970617,6.334237939423686,0.12588731599860856
49,7.108980241181096,7.2842552751703185,7.552185254222832,7.330624737742738,0.2295538748741966
50,9.583237671127508,10.072065961444249,10.512893211741988,10.046335387493723,0.4567711898828657
51,9.196394645234115,9.696635932669007,10.193730829921279,9.690036861878692,0.48182383856376304
52,7.938449059442366,8.096056657726791,8.342779680788517,8.139219652125185,0.20892910432522074
53,8.341626267171865,8.621578001974244,8.969310103312306,8.65408589526582,0.30737727611209226
